2023 12 13 17 30  0    18000
   1,CM02,     360,  66.34,  20.29,  66.34,  20.29,   0.00,   0.00
   1,CM02,     420,  66.52,  20.38,  66.52,  20.38,   0.00,   0.00
   1,CM02,     480,  66.70,  20.47,  66.70,  20.47,   0.00,   0.00
   1,CM02,     540,  66.87,  20.56,  66.87,  20.56,   0.00,   0.00
   1,CM02,     600,  67.05,  20.65,  67.05,  20.65,   0.00,   0.00
   1,CM02,     660,  67.23,  20.74,  67.23,  20.74,   0.00,   0.00
   1,CM02,     720,  67.41,  20.83,  67.41,  20.83,   0.00,   0.00
   1,CM02,     780,  67.59,  20.92,  67.59,  20.92,   0.00,   0.00
   1,CM02,     840,  67.77,  21.01,  67.77,  21.01,   0.00,   0.00
   1,CM02,     900,  67.94,  21.10,  67.94,  21.10,   0.00,   0.00
   1,CM02,     960,  68.13,  21.18,  68.13,  21.18,   0.00,   0.00
   1,CM02,    1020,  68.31,  21.27,  68.31,  21.27,   0.00,   0.00
   1,CM02,    1080,  68.49,  21.35,  68.49,  21.35,   0.00,   0.00
   1,CM02,    1140,  68.67,  21.44,  68.67,  21.44,   0.00,   0.00
   1,CM02,    1200,  68.85,  21.52,  68.85,  21.52,   0.00,   0.00
   1,CM02,    1260,  69.03,  21.60,  69.03,  21.60,   0.00,   0.00
   1,CM02,    1320,  69.22,  21.69,  69.22,  21.69,   0.00,   0.00
   1,CM02,    1380,  69.40,  21.77,  69.40,  21.77,   0.00,   0.00
   1,CM02,    1440,  69.58,  21.85,  69.58,  21.85,   0.00,   0.00
   1,CM02,    1500,  69.77,  21.93,  69.77,  21.93,   0.00,   0.00
   1,CM02,    1560,  69.95,  22.01,  69.95,  22.01,   0.00,   0.00
   1,CM02,    1620,  70.14,  22.09,  70.14,  22.09,   0.00,   0.00
   1,CM02,    1680,  70.33,  22.17,  70.33,  22.17,   0.00,   0.00
   1,CM02,    1740,  70.51,  22.24,  70.51,  22.24,   0.00,   0.00
   1,CM02,    1800,  70.70,  22.32,  70.70,  22.32,   0.00,   0.00
   1,CM02,    1860,  70.89,  22.40,  70.89,  22.40,   0.00,   0.00
   1,CM02,    1920,  71.07,  22.47,  71.07,  22.47,   0.00,   0.00
   1,CM02,    1980,  71.26,  22.55,  71.26,  22.55,   0.00,   0.00
   1,CM02,    2040,  71.45,  22.62,  71.45,  22.62,   0.00,   0.00
   1,CM02,    2100,  71.64,  22.69,  71.64,  22.69,   0.00,   0.00
   1,CM02,    2160,  71.83,  22.77,  71.83,  22.77,   0.00,   0.00
   1,CM02,    2220,  72.02,  22.84,  72.02,  22.84,   0.00,   0.00
